island_count;epoch_size;fitness_sharing;sigma;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;50;6;2;1.0;4;KatsuuraEvaluation;29962;0.03123096059581431;0.031048730861309194;53000.0;27000.0
1;0;false;0;50;6;2;1.0;6;SchaffersEvaluation;26309;5.7977116053063575;2.9217041491758104;27800.0;29522.195040342107
1;0;false;0;50;6;2;1.0;6;KatsuuraEvaluation;6862;0.014770975608210776;0.014360358965397058;55400.0;28168.067026333207
1;0;false;0;50;6;2;1.0;12;SchaffersEvaluation;32352;4.258762743034088;3.401266573880652;34100.0;25598.632775990205
1;0;false;0;50;6;2;1.0;12;KatsuuraEvaluation;17784;0.011489022326116895;0.008853990210624;39200.0;30600.0
1;0;false;0;50;6;2;1.0;24;SchaffersEvaluation;11345;3.3822282425822343;2.6480868261343447;25700.0;18804.520733057783
1;0;false;0;50;6;2;1.0;24;KatsuuraEvaluation;30943;0.03942897759691979;0.04358418895790695;43400.0;26352.2295071973
1;0;false;0;50;6;3;1.0;2;SchaffersEvaluation;22047;5.809405537574572;2.8858177044451465;39200.0;26502.07539042933
1;0;false;0;50;6;3;1.0;2;KatsuuraEvaluation;9559;0.004997757063403977;0.0036034172674051933;53900.0;32032.639604003914
1;0;false;0;50;6;3;1.0;3;SchaffersEvaluation;489;5.698148521785505;2.91830613980964;36200.0;24745.908752761537
1;0;false;0;50;6;3;1.0;3;KatsuuraEvaluation;32257;0.024439107908786922;0.02065185362249806;47900.0;31778.76649588527
1;0;false;0;50;6;3;1.0;4;SchaffersEvaluation;13243;4.4169579942502555;3.296383824633404;25100.0;20304.92551082126
1;0;false;0;50;6;3;1.0;4;KatsuuraEvaluation;12056;0.03973264029403749;0.041762256833315275;47000.0;27626.07463973121
1;0;false;0;50;6;3;1.0;6;SchaffersEvaluation;19114;7.184633777150765;1.463683709095664;27800.0;18502.97273413113
1;0;false;0;50;6;3;1.0;6;KatsuuraEvaluation;32518;0.03189856232376432;0.0417463355278311;65600.0;22118.770309400115
1;0;false;0;50;6;3;1.0;12;SchaffersEvaluation;31796;6.397976742708197;2.2578730208162536;15800.0;8506.468127254695
1;0;false;0;50;6;3;1.0;12;KatsuuraEvaluation;24501;0.022622027347030105;0.017000141480706787;71900.0;29056.66876983664
1;0;false;0;50;6;3;1.0;24;SchaffersEvaluation;4244;4.482472105130652;2.820910469366601;32000.0;22649.50330581225
1;0;false;0;50;6;3;1.0;24;KatsuuraEvaluation;27472;0.021753249726841062;0.03430332040594502;39500.0;27958.00422061632
1;0;false;0;50;6;6;1.0;2;SchaffersEvaluation;6950;6.45848862343103;2.075543587802358;39800.0;31811.31874034775
1;0;false;0;50;6;6;1.0;2;KatsuuraEvaluation;22750;0.007034876479500055;0.006280705824836357;49400.0;30143.65604899313
1;0;false;0;50;6;6;1.0;3;SchaffersEvaluation;16857;4.8737776271440625;2.751713861909203;37100.0;23623.928547132036
1;0;false;0;50;6;6;1.0;3;KatsuuraEvaluation;8599;0.03193803310050945;0.023914476983643237;47000.0;19115.43878648879
1;0;false;0;50;6;6;1.0;4;SchaffersEvaluation;19724;4.95644193491199;3.0531755076513134;13100.0;19582.90070444111
1;0;false;0;50;6;6;1.0;4;KatsuuraEvaluation;30196;0.016351370922219256;0.011218219049913276;60200.0;27073.234014428348
1;0;false;0;50;6;6;1.0;6;SchaffersEvaluation;8975;6.330672081907328;2.371566778011566;35300.0;29742.393985689854
1;0;false;0;50;6;6;1.0;6;KatsuuraEvaluation;11442;0.021434275454472268;0.017906097310091133;46700.0;28851.516424617963
1;0;false;0;50;6;6;1.0;12;SchaffersEvaluation;26917;4.339341155793069;2.8193008625958584;33500.0;26706.740722147282
1;0;false;0;50;6;6;1.0;12;KatsuuraEvaluation;28199;0.04164290702704416;0.06866731579652292;49400.0;23152.537657889687
1;0;false;0;50;6;6;1.0;24;SchaffersEvaluation;2109;5.544294905357807;2.2702189101546533;32300.0;22022.942582679545
1;0;false;0;50;6;6;1.0;24;KatsuuraEvaluation;24470;0.023992944720838374;0.027328065061820183;61700.0;24863.82914999216
1;0;false;0;50;12;2;1.0;2;SchaffersEvaluation;22319;8.710229862260043e-06;1.6471155712348196e-05;50.0;0.0
1;0;false;0;50;12;2;1.0;2;KatsuuraEvaluation;22366;3.332696633832014e-07;9.869336191928727e-07;50.0;0.0
1;0;false;0;50;12;2;1.0;3;SchaffersEvaluation;2900;0.00013453727502619326;0.000401629570355708;50.0;0.0
1;0;false;0;50;12;2;1.0;3;KatsuuraEvaluation;24275;1.451516809011757e-10;2.4841877725254586e-10;50.0;0.0
1;0;false;0;50;12;2;1.0;4;SchaffersEvaluation;23114;8.81060447923008e-06;1.1436646281245636e-05;50.0;0.0
1;0;false;0;50;12;2;1.0;4;KatsuuraEvaluation;21908;6.305192927103263e-09;1.1663574739869587e-08;50.0;0.0
1;0;false;0;50;12;2;1.0;6;SchaffersEvaluation;10436;8.578441030723754e-05;0.00010672137646497997;50.0;0.0
1;0;false;0;50;12;2;1.0;6;KatsuuraEvaluation;32143;3.0209985609070683e-06;8.027657610929678e-06;50.0;0.0
1;0;false;0;50;12;2;1.0;12;SchaffersEvaluation;23772;3.0469650067856386e-05;8.73265311719483e-05;50.0;0.0
1;0;false;0;50;12;2;1.0;12;KatsuuraEvaluation;5260;1.5848834680299933e-08;3.3703445236227504e-08;50.0;0.0
1;0;false;0;50;12;2;1.0;24;SchaffersEvaluation;14086;1.7735119528472517e-05;3.740303516829456e-05;50.0;0.0
1;0;false;0;50;12;2;1.0;24;KatsuuraEvaluation;6513;4.153342124455993e-07;8.60955188669416e-07;50.0;0.0
1;0;false;0;50;12;3;1.0;2;SchaffersEvaluation;1154;8.778385558000533e-07;1.7207592513954814e-06;50.0;0.0
1;0;false;0;50;12;3;1.0;2;KatsuuraEvaluation;2152;2.125206620456546e-08;3.528873713751633e-08;50.0;0.0
1;0;false;0;50;12;3;1.0;3;SchaffersEvaluation;23806;7.72141774085292e-06;1.6083789255260094e-05;50.0;0.0
1;0;false;0;50;12;3;1.0;3;KatsuuraEvaluation;14156;7.397562306361744e-09;2.0164621777755533e-08;50.0;0.0
1;0;false;0;50;12;3;1.0;4;SchaffersEvaluation;23703;4.845208128798746e-06;1.1077415926140842e-05;50.0;0.0
1;0;false;0;50;12;3;1.0;4;KatsuuraEvaluation;21622;9.239052479394878e-07;2.3162037854979275e-06;50.0;0.0
1;0;false;0;50;12;3;1.0;6;SchaffersEvaluation;14670;6.0090538078315935e-05;0.00015900202087098468;50.0;0.0
1;0;false;0;50;12;3;1.0;6;KatsuuraEvaluation;22002;1.111640354006517e-06;3.318249201512981e-06;50.0;0.0
1;0;false;0;50;12;3;1.0;12;SchaffersEvaluation;1730;7.177581618022394e-06;2.0059645755422444e-05;50.0;0.0
1;0;false;0;50;12;3;1.0;12;KatsuuraEvaluation;14477;1.007907637674812e-09;2.987434604753802e-09;50.0;0.0
1;0;false;0;50;12;3;1.0;24;SchaffersEvaluation;23891;4.621090493415332e-07;1.1421436649181272e-06;50.0;0.0
1;0;false;0;50;12;3;1.0;24;KatsuuraEvaluation;5378;6.789835530429628e-08;1.9941189789609464e-07;50.0;0.0
1;0;false;0;50;12;4;1.0;2;SchaffersEvaluation;14926;4.268097375292999e-05;7.666794027244914e-05;50.0;0.0
1;0;false;0;50;12;4;1.0;2;KatsuuraEvaluation;23534;4.3603999559584624e-07;1.3079980009285067e-06;50.0;0.0
1;0;false;0;50;12;4;1.0;3;SchaffersEvaluation;5520;1.3154974862384993e-05;3.206015517611696e-05;50.0;0.0
1;0;false;0;50;12;4;1.0;3;KatsuuraEvaluation;15992;6.46463159015967e-05;0.00019377523333726323;50.0;0.0
1;0;false;0;50;12;4;1.0;4;SchaffersEvaluation;606;0.0013978318494703432;0.003946947932357211;50.0;0.0
1;0;false;0;50;12;4;1.0;4;KatsuuraEvaluation;1569;1.3955835766943696e-07;2.8433641760475594e-07;50.0;0.0
1;0;false;0;50;12;4;1.0;6;SchaffersEvaluation;30932;6.687367353426612e-06;1.578434512661159e-05;50.0;0.0
1;0;false;0;50;12;4;1.0;6;KatsuuraEvaluation;12848;4.093423211238204e-08;1.0959020855407635e-07;50.0;0.0
1;0;false;0;50;12;4;1.0;12;SchaffersEvaluation;14361;1.4118156937569003e-05;2.9243300605457174e-05;50.0;0.0
1;0;false;0;50;12;4;1.0;12;KatsuuraEvaluation;7971;7.73396271012184e-08;1.8375220996265438e-07;50.0;0.0
1;0;false;0;50;12;4;1.0;24;SchaffersEvaluation;13134;0.0009905608863211423;0.0027756586486525864;50.0;0.0
1;0;false;0;50;12;4;1.0;24;KatsuuraEvaluation;26072;1.8690884487395888e-08;5.1017133835466665e-08;50.0;0.0
1;0;false;0;50;12;6;1.0;2;SchaffersEvaluation;360;2.1379240321571657e-05;3.230422555845613e-05;50.0;0.0
1;0;false;0;50;12;6;1.0;2;KatsuuraEvaluation;19245;1.2074824499041856e-08;2.1714637962847282e-08;50.0;0.0
1;0;false;0;50;12;6;1.0;3;SchaffersEvaluation;28942;9.693386355875603e-06;1.5487949560720326e-05;50.0;0.0
1;0;false;0;50;12;6;1.0;3;KatsuuraEvaluation;29836;5.7905331432078335e-09;1.4835456130625786e-08;50.0;0.0
1;0;false;0;50;12;6;1.0;4;SchaffersEvaluation;22487;1.1571720377686876e-05;2.328017122200207e-05;50.0;0.0
1;0;false;0;50;12;6;1.0;4;KatsuuraEvaluation;24173;2.9260117814265528e-09;6.2506407255919255e-09;50.0;0.0
1;0;false;0;50;12;6;1.0;6;SchaffersEvaluation;7006;4.166311771818539e-06;1.0771425848997633e-05;50.0;0.0
1;0;false;0;50;12;6;1.0;6;KatsuuraEvaluation;26379;1.4755811447749597e-07;2.2208776923087885e-07;50.0;0.0
1;0;false;0;50;12;6;1.0;12;SchaffersEvaluation;18116;0.0004250523641724722;0.001244068110873676;50.0;0.0
1;0;false;0;50;12;6;1.0;12;KatsuuraEvaluation;7512;4.077940967017261e-08;1.2207474672033934e-07;50.0;0.0
1;0;false;0;50;12;6;1.0;24;SchaffersEvaluation;11540;4.577753218388223e-06;1.2065844632638049e-05;50.0;0.0
1;0;false;0;50;12;6;1.0;24;KatsuuraEvaluation;32165;8.443938152577806e-08;2.2032064679265896e-07;50.0;0.0
1;0;false;0;50;12;12;1.0;2;SchaffersEvaluation;18523;2.36987715419905e-06;4.907117220866275e-06;50.0;0.0
1;0;false;0;50;12;12;1.0;2;KatsuuraEvaluation;16300;1.0926455185413177e-08;2.047269899882543e-08;50.0;0.0
1;0;false;0;50;12;12;1.0;3;SchaffersEvaluation;31085;0.00010741547928113037;0.00018733745832374616;50.0;0.0
1;0;false;0;50;12;12;1.0;3;KatsuuraEvaluation;21242;9.017324908687617e-07;2.062383998697898e-06;50.0;0.0
1;0;false;0;50;12;12;1.0;4;SchaffersEvaluation;8236;3.44238468906025e-05;9.532816203071226e-05;50.0;0.0
1;0;false;0;50;12;12;1.0;4;KatsuuraEvaluation;14317;2.2435275379715275e-10;2.892508261127577e-10;50.0;0.0
1;0;false;0;50;12;12;1.0;6;SchaffersEvaluation;18889;0.00011705563946356813;0.0003342430563580293;50.0;0.0
1;0;false;0;50;12;12;1.0;6;KatsuuraEvaluation;7376;6.473468192418083e-08;1.2554087044491875e-07;50.0;0.0
1;0;false;0;50;12;12;1.0;12;SchaffersEvaluation;23682;1.3290993183525966e-05;2.4122304646463625e-05;50.0;0.0
1;0;false;0;50;12;12;1.0;12;KatsuuraEvaluation;29208;1.1390335205361719e-07;2.3752193433762678e-07;50.0;0.0
1;0;false;0;50;12;12;1.0;24;SchaffersEvaluation;31374;3.768739255303706e-05;7.492083264229216e-05;50.0;0.0
1;0;false;0;50;12;12;1.0;24;KatsuuraEvaluation;29176;3.5053288058767617e-09;1.0486678379927637e-08;50.0;0.0
1;0;false;0;50;24;2;1.0;2;SchaffersEvaluation;668;0.002883089104653976;0.008210048666634122;50.0;0.0
1;0;false;0;50;24;2;1.0;2;KatsuuraEvaluation;25895;3.267308575632096e-09;8.383333651956521e-09;50.0;0.0
1;0;false;0;50;24;2;1.0;3;SchaffersEvaluation;14710;0.00013875559831137376;0.00032222714406349276;50.0;0.0
1;0;false;0;50;24;2;1.0;3;KatsuuraEvaluation;26193;6.7031244820902e-06;2.0106912582800462e-05;50.0;0.0
1;0;false;0;50;24;2;1.0;4;SchaffersEvaluation;5011;1.990489760574708e-05;4.483540990563154e-05;50.0;0.0
1;0;false;0;50;24;2;1.0;4;KatsuuraEvaluation;6049;3.702807074936746e-08;1.0970110141660616e-07;50.0;0.0
1;0;false;0;50;24;2;1.0;6;SchaffersEvaluation;16139;1.1497580961556876e-05;2.5955532562689855e-05;50.0;0.0
1;0;false;0;50;24;2;1.0;6;KatsuuraEvaluation;24937;1.2358505726719985e-07;3.706328437764738e-07;50.0;0.0
1;0;false;0;50;24;2;1.0;12;SchaffersEvaluation;4143;8.755931294665093e-05;0.00023554749987080947;50.0;0.0
1;0;false;0;50;24;2;1.0;12;KatsuuraEvaluation;8209;3.971691722995315e-09;1.058483849173451e-08;50.0;0.0
1;0;false;0;50;24;2;1.0;24;SchaffersEvaluation;2595;4.946928197221527e-05;0.00011259603811299005;50.0;0.0
1;0;false;0;50;24;2;1.0;24;KatsuuraEvaluation;1347;9.142221014435516e-08;1.9566887949827355e-07;50.0;0.0
1;0;false;0;50;24;3;1.0;2;SchaffersEvaluation;15717;7.144263183316173e-06;1.3379374771140596e-05;50.0;0.0
1;0;false;0;50;24;3;1.0;2;KatsuuraEvaluation;22100;4.319936003440056e-09;8.24369201714759e-09;50.0;0.0
1;0;false;0;50;24;3;1.0;3;SchaffersEvaluation;17742;5.642166858619758e-06;1.484778891547445e-05;50.0;0.0
1;0;false;0;50;24;3;1.0;3;KatsuuraEvaluation;10806;1.686871493123838e-08;4.7770242915058826e-08;50.0;0.0
1;0;false;0;50;24;3;1.0;4;SchaffersEvaluation;9161;6.211639267827831e-05;0.0001506921361373627;50.0;0.0
1;0;false;0;50;24;3;1.0;4;KatsuuraEvaluation;21321;2.582303836072729e-09;6.029697500673162e-09;50.0;0.0
1;0;false;0;50;24;3;1.0;6;SchaffersEvaluation;16001;0.00021545479900905145;0.0006458031596905507;50.0;0.0
1;0;false;0;50;24;3;1.0;6;KatsuuraEvaluation;11211;1.7080874759651722e-10;2.157194747953478e-10;50.0;0.0
1;0;false;0;50;24;3;1.0;12;SchaffersEvaluation;2334;0.00014256552259096642;0.00042301142782604276;50.0;0.0
1;0;false;0;50;24;3;1.0;12;KatsuuraEvaluation;14394;3.7974860005465417e-08;7.945669893449283e-08;50.0;0.0
1;0;false;0;50;24;3;1.0;24;SchaffersEvaluation;23835;6.87830371371861e-06;1.2137682518633193e-05;50.0;0.0
1;0;false;0;50;24;3;1.0;24;KatsuuraEvaluation;18062;2.9650167029478157e-06;8.888483062166533e-06;50.0;0.0
1;0;false;0;50;24;4;1.0;2;SchaffersEvaluation;13006;1.6841148964699808e-05;2.567679742372257e-05;50.0;0.0
1;0;false;0;50;24;4;1.0;2;KatsuuraEvaluation;3083;2.540473200187116e-09;5.869622660402606e-09;50.0;0.0
1;0;false;0;50;24;4;1.0;3;SchaffersEvaluation;18939;1.0258183982214504e-05;1.7478672084057276e-05;50.0;0.0
1;0;false;0;50;24;4;1.0;3;KatsuuraEvaluation;1554;1.3147849615135706e-05;3.9442999404046e-05;50.0;0.0
1;0;false;0;50;24;4;1.0;4;SchaffersEvaluation;14968;4.5256972397164454e-06;9.134245679791861e-06;50.0;0.0
1;0;false;0;50;24;4;1.0;4;KatsuuraEvaluation;8363;4.813163155253571e-10;1.3817071114755876e-09;50.0;0.0
1;0;false;0;50;24;4;1.0;6;SchaffersEvaluation;146;0.0001998319297034842;0.0005939742919088189;50.0;0.0
1;0;false;0;50;24;4;1.0;6;KatsuuraEvaluation;32238;5.154459265679023e-09;1.4939996593918987e-08;50.0;0.0
1;0;false;0;50;24;4;1.0;12;SchaffersEvaluation;10250;5.0441499717579356e-05;9.170239581392646e-05;50.0;0.0
1;0;false;0;50;24;4;1.0;12;KatsuuraEvaluation;14868;8.0716745198547e-08;2.403551416630239e-07;50.0;0.0
1;0;false;0;50;24;4;1.0;24;SchaffersEvaluation;24094;6.820130624601918e-06;1.2569574854988914e-05;50.0;0.0
1;0;false;0;50;24;4;1.0;24;KatsuuraEvaluation;12244;3.977037617504368e-06;1.1920228314811838e-05;50.0;0.0
1;0;false;0;50;24;6;1.0;2;SchaffersEvaluation;414;0.00012154425656084561;0.0002541973057664531;50.0;0.0
1;0;false;0;50;24;6;1.0;2;KatsuuraEvaluation;18076;4.84122503520569e-06;1.0295338675841819e-05;50.0;0.0
1;0;false;0;50;24;6;1.0;3;SchaffersEvaluation;16073;0.00010368565129268141;0.00019607204738351323;50.0;0.0
1;0;false;0;50;24;6;1.0;3;KatsuuraEvaluation;29345;2.4283181792439947e-06;7.220014239107104e-06;50.0;0.0
1;0;false;0;50;24;6;1.0;4;SchaffersEvaluation;1717;0.0025409439294174522;0.007173800006183489;50.0;0.0
1;0;false;0;50;24;6;1.0;4;KatsuuraEvaluation;22157;7.846156638687644e-08;1.780319419536444e-07;50.0;0.0
1;0;false;0;50;24;6;1.0;6;SchaffersEvaluation;4687;0.0014399592825708046;0.004200897491331942;50.0;0.0
1;0;false;0;50;24;6;1.0;6;KatsuuraEvaluation;435;1.6009735164130128e-07;2.474618839745654e-07;50.0;0.0
1;0;false;0;50;24;6;1.0;12;SchaffersEvaluation;15017;5.056684203843784e-06;1.0917473083676284e-05;50.0;0.0
1;0;false;0;50;24;6;1.0;12;KatsuuraEvaluation;22997;1.2844998723509126e-07;3.7660358844040643e-07;50.0;0.0
1;0;false;0;50;24;6;1.0;24;SchaffersEvaluation;10947;9.461723981641113e-06;2.2396775517951652e-05;50.0;0.0
1;0;false;0;50;24;6;1.0;24;KatsuuraEvaluation;3651;1.0532101574034558e-07;3.066554997659455e-07;50.0;0.0
1;0;false;0;50;24;12;1.0;2;SchaffersEvaluation;19418;0.00024402319897278503;0.0007152219941228858;50.0;0.0
1;0;false;0;50;24;12;1.0;2;KatsuuraEvaluation;493;9.69209223644008e-09;2.5714136668472262e-08;50.0;0.0
1;0;false;0;50;24;12;1.0;3;SchaffersEvaluation;22822;2.6641311984810016e-07;4.525995956416322e-07;50.0;0.0
1;0;false;0;50;24;12;1.0;3;KatsuuraEvaluation;26547;9.76310615681748e-10;2.765522294692934e-09;50.0;0.0
1;0;false;0;50;24;12;1.0;4;SchaffersEvaluation;23887;0.0007648144393238449;0.0022889899125025704;50.0;0.0
1;0;false;0;50;24;12;1.0;4;KatsuuraEvaluation;31633;2.5219474106463245e-08;7.050050992490767e-08;50.0;0.0
1;0;false;0;50;24;12;1.0;6;SchaffersEvaluation;28227;4.4510186891114135e-05;8.487262928954849e-05;50.0;0.0
1;0;false;0;50;24;12;1.0;6;KatsuuraEvaluation;28065;0.00011597705082027402;0.0003025567211255848;50.0;0.0
1;0;false;0;50;24;12;1.0;12;SchaffersEvaluation;29395;0.00015206533613704772;0.0002840574370803305;50.0;0.0
1;0;false;0;50;24;12;1.0;12;KatsuuraEvaluation;31205;3.828933784530989e-07;7.654212296686804e-07;50.0;0.0
1;0;false;0;50;24;12;1.0;24;SchaffersEvaluation;16837;3.560921514918985e-05;9.768348526228518e-05;50.0;0.0
1;0;false;0;50;24;12;1.0;24;KatsuuraEvaluation;27256;9.877054281526721e-09;2.6165818124076942e-08;50.0;0.0
1;0;false;0;50;24;24;1.0;2;SchaffersEvaluation;8601;0.0007369640345486417;0.0010811131236304846;50.0;0.0
1;0;false;0;50;24;24;1.0;2;KatsuuraEvaluation;22131;2.1736604067773507e-07;5.602017882203844e-07;50.0;0.0
1;0;false;0;50;24;24;1.0;3;SchaffersEvaluation;14506;1.3389070726059502e-05;3.8551291647221704e-05;50.0;0.0
1;0;false;0;50;24;24;1.0;3;KatsuuraEvaluation;18101;1.8191857447689027e-10;3.9475742642746346e-10;50.0;0.0
1;0;false;0;50;24;24;1.0;4;SchaffersEvaluation;28687;5.072286026062954e-05;0.00013215013025000155;50.0;0.0
1;0;false;0;50;24;24;1.0;4;KatsuuraEvaluation;24613;1.4815917466944515e-07;4.010380956533356e-07;50.0;0.0
1;0;false;0;50;24;24;1.0;6;SchaffersEvaluation;30475;6.767199719828872e-05;0.00020100706212003804;50.0;0.0
1;0;false;0;50;24;24;1.0;6;KatsuuraEvaluation;30944;6.05973903460012e-08;1.8128314428038656e-07;50.0;0.0
1;0;false;0;50;24;24;1.0;12;SchaffersEvaluation;14736;1.6337714451228037e-05;3.881074047183144e-05;50.0;0.0
1;0;false;0;50;24;24;1.0;12;KatsuuraEvaluation;3452;2.1856139138020778e-08;5.66829291227322e-08;50.0;0.0
1;0;false;0;50;24;24;1.0;24;SchaffersEvaluation;30370;1.653303626318634e-06;2.8507264844467692e-06;50.0;0.0
1;0;false;0;50;24;24;1.0;24;KatsuuraEvaluation;3943;3.336380231384913e-11;6.772601385267703e-11;50.0;0.0
1;0;false;0;100;2;2;1.0;2;SchaffersEvaluation;9593;5.2826129308835545;2.5157621240244663;32200.0;18621.49295840696
1;0;false;0;100;2;2;1.0;2;KatsuuraEvaluation;19694;0.028436515404936046;0.04171791587687225;49000.0;35256.20512760839
1;0;false;0;100;2;2;1.0;3;SchaffersEvaluation;4682;4.645870793073445;2.0939295411419803;48600.0;28990.34321976889
1;0;false;0;100;2;2;1.0;3;KatsuuraEvaluation;12520;0.021168917995244074;0.03179448457817803;54700.0;28906.919586839413
1;0;false;0;100;2;2;1.0;4;SchaffersEvaluation;8032;5.646505140257072;2.046142118319957;16200.0;9173.875952943772
1;0;false;0;100;2;2;1.0;4;KatsuuraEvaluation;18653;0.014671165007064993;0.01239268938465138;62900.0;27681.943573383716
1;0;false;0;100;2;2;1.0;6;SchaffersEvaluation;4888;4.821963635130047;2.097385834402565;21900.0;18667.886864881093
1;0;false;0;100;2;2;1.0;6;KatsuuraEvaluation;3123;0.02136249961529841;0.022498302248494795;66600.0;22987.822863420537
1;0;false;0;100;2;2;1.0;12;SchaffersEvaluation;1102;4.466976108758246;1.9838492014909168;41000.0;33166.247903554
1;0;false;0;100;2;2;1.0;12;KatsuuraEvaluation;9346;0.008604055052051128;0.003043358638581798;40000.0;32554.56957172065
1;0;false;0;100;2;2;1.0;24;SchaffersEvaluation;31520;4.616033139587331;2.7083106912694306;34900.0;26920.066864701508
1;0;false;0;100;2;2;1.0;24;KatsuuraEvaluation;3336;0.02523627195619193;0.036232387209258414;50700.0;19539.95905829897
1;0;false;0;100;3;3;1.0;2;SchaffersEvaluation;28029;6.742534688600083;1.5583625498874378;25600.0;22957.35176365079
1;0;false;0;100;3;3;1.0;2;KatsuuraEvaluation;20184;0.030321053965411536;0.054315389041701224;37600.0;28168.067026333207
1;0;false;0;100;3;3;1.0;3;SchaffersEvaluation;30087;6.082186453889171;2.6251666764044224;35800.0;26603.75913287444
1;0;false;0;100;3;3;1.0;3;KatsuuraEvaluation;7306;0.02895693940341701;0.04329191108293045;42100.0;27757.70163396098
1;0;false;0;100;3;3;1.0;4;SchaffersEvaluation;15239;5.2820445900445225;2.5463934764313696;46900.0;33461.76922997348
1;0;false;0;100;3;3;1.0;4;KatsuuraEvaluation;9464;0.015959490942085534;0.012879974341689887;52000.0;29332.575747792762
1;0;false;0;100;3;3;1.0;6;SchaffersEvaluation;30427;5.3611794877346215;1.8765837456385128;39400.0;27554.310007692082
1;0;false;0;100;3;3;1.0;6;KatsuuraEvaluation;9432;0.029674195064631877;0.02842370693971501;60400.0;25939.159585460744
1;0;false;0;100;3;3;1.0;12;SchaffersEvaluation;10982;5.116569257279317;2.5795041265116176;33700.0;33310.80905652098
1;0;false;0;100;3;3;1.0;12;KatsuuraEvaluation;29153;0.012590302756919131;0.012967776139052685;45100.0;27267.013037734807
1;0;false;0;100;3;3;1.0;24;SchaffersEvaluation;11512;5.985898610975095;3.172596640267335;22300.0;15264.665079850261
1;0;false;0;100;3;3;1.0;24;KatsuuraEvaluation;23510;0.04015292814454171;0.04177083166707311;48700.0;30577.933219889142
1;0;false;0;100;4;2;1.0;2;SchaffersEvaluation;20559;4.529491748519866;2.7987227687541774;33400.0;23992.498827758645
1;0;false;0;100;4;2;1.0;2;KatsuuraEvaluation;29620;0.026021627549068477;0.03705522424224228;61100.0;29415.812074460904
1;0;false;0;100;4;2;1.0;3;SchaffersEvaluation;8279;4.461265992811997;2.71110700432053;21300.0;18243.080880158373
1;0;false;0;100;4;2;1.0;3;KatsuuraEvaluation;8991;0.030107050364662637;0.044985586351175964;44500.0;25842.793966597343
1;0;false;0;100;4;2;1.0;4;SchaffersEvaluation;31680;3.552614768046021;2.3547911741480467;50900.0;31088.42228225807
1;0;false;0;100;4;2;1.0;4;KatsuuraEvaluation;27956;0.027541717842325952;0.028341993413707564;49100.0;23244.139046219803
1;0;false;0;100;4;2;1.0;6;SchaffersEvaluation;19046;5.248174922049626;2.58115354678253;28900.0;25197.02363375484
1;0;false;0;100;4;2;1.0;6;KatsuuraEvaluation;1825;0.009213802612162338;0.005647581899517166;47100.0;36421.01041981125
1;0;false;0;100;4;2;1.0;12;SchaffersEvaluation;25272;3.8759192048447573;1.7223847111976627;20500.0;14854.292308959051
1;0;false;0;100;4;2;1.0;12;KatsuuraEvaluation;11052;0.02204340363787784;0.022169618247804605;45100.0;32549.80798714487
1;0;false;0;100;4;2;1.0;24;SchaffersEvaluation;9634;3.7964041376519666;3.329168224816349;34400.0;25112.54666496411
1;0;false;0;100;4;2;1.0;24;KatsuuraEvaluation;9583;0.02054387716888511;0.022579084813953418;53600.0;22064.451046876286
1;0;false;0;100;4;4;1.0;2;SchaffersEvaluation;26386;5.471784330630095;2.403682332058829;53800.0;33408.98082851376
1;0;false;0;100;4;4;1.0;2;KatsuuraEvaluation;23363;0.012354286168277991;0.009863463094185333;54000.0;28358.420266298333
1;0;false;0;100;4;4;1.0;3;SchaffersEvaluation;18662;3.971099358269813;1.445473682695424;26100.0;18310.925700247924
1;0;false;0;100;4;4;1.0;3;KatsuuraEvaluation;31135;0.013122857838037096;0.01324666989829807;44100.0;33676.25276066207
1;0;false;0;100;4;4;1.0;4;SchaffersEvaluation;14002;6.841973296788906;1.097320158320223;18500.0;9646.242791885346
1;0;false;0;100;4;4;1.0;4;KatsuuraEvaluation;1609;0.022653229490049893;0.01816846217415914;63000.0;21954.49840010015
1;0;false;0;100;4;4;1.0;6;SchaffersEvaluation;10235;4.422629829966224;2.6024890129537273;27800.0;19062.004091910167
1;0;false;0;100;4;4;1.0;6;KatsuuraEvaluation;26384;0.02923152875935391;0.032354598143267375;48400.0;27900.53762922858
1;0;false;0;100;4;4;1.0;12;SchaffersEvaluation;32509;4.528155081337097;3.065959738975152;35900.0;22438.582842951557
1;0;false;0;100;4;4;1.0;12;KatsuuraEvaluation;6683;0.07457682077731642;0.1770828739612144;41400.0;20645.580640902303
1;0;false;0;100;4;4;1.0;24;SchaffersEvaluation;24273;4.0270026321004355;2.9387690385755594;33300.0;24253.041046433744
1;0;false;0;100;4;4;1.0;24;KatsuuraEvaluation;31861;0.017816775920384702;0.010692626156065428;41800.0;32501.69226363452
1;0;false;0;100;6;2;1.0;2;SchaffersEvaluation;8631;5.348487459009883;2.574260698489761;39400.0;28072.050156695004
1;0;false;0;100;6;2;1.0;2;KatsuuraEvaluation;8973;0.09501901595109297;0.1223288372487668;48100.0;32284.51641267064
1;0;false;0;100;6;2;1.0;3;SchaffersEvaluation;26476;5.531488702460338;2.388891848585142;20200.0;13227.244611029162
1;0;false;0;100;6;2;1.0;3;KatsuuraEvaluation;3120;0.0156476503125216;0.014321807753883527;51700.0;23904.183734233637
