island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
8;15;true;0.003;2;200;24;3;0.99;2;KatsuuraEvaluation;8383;0.09324066113376442;0.1509393712712965;44247.2;34712.8935492275
8;45;true;0.003;2;200;24;3;0.99;2;KatsuuraEvaluation;24083;0.049725447595391666;0.08643330155335771;44105.6;28017.222543285763
1;0;true;0.01;0;200;24;3;0.99;2;KatsuuraEvaluation;16049;0.5536619745671374;0.8667475868056819;54440.0;26836.056938380498
2;5;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;6611;0.5423265656570452;1.24073666693016;44160.8;25961.739836921563
2;15;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;5354;0.18618380787472746;0.2574210166985297;61270.4;36416.880973526546
2;45;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;11450;0.15902181744746313;0.29643619000312993;66898.4;25696.13201709549
4;5;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;28342;0.5055105738747483;1.2345568925308978;67280.0;22633.86036892514
4;15;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;17128;0.012532852948049494;0.007808838158147824;44139.2;28695.775008875433
4;45;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;12135;0.23496753525432595;0.5471599124429353;49640.0;30351.406214539715
8;5;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;18129;0.01242045798859993;0.011751239610144269;41820.8;25958.71952466069
8;15;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;2732;0.09926986597443013;0.18718082979614517;56952.8;32882.55064559317
8;45;true;0.01;2;200;24;3;0.99;2;KatsuuraEvaluation;25517;0.08098393968499948;0.12331637623620961;71170.4;18231.065548672683
1;0;true;0.0003;0;400;24;3;0.99;2;KatsuuraEvaluation;16434;1.9148921349826225;2.035303509844584;69959.2;24376.63837693787
2;5;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;21086;0.4474477957256693;0.7950936517663879;67060.0;25502.44167133806
2;15;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;30632;0.3709085625046703;0.7172887085129663;66251.2;28263.376205966622
2;45;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;13425;0.08585489787587779;0.19464471389190893;35003.2;24857.44037023925
4;5;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;12433;0.6429701217398651;0.8756797174349357;81899.2;14194.26958177137
4;15;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;1689;0.09521805705559364;0.2204884272966373;46489.6;29576.368036660617
4;45;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;4522;0.12522662583080973;0.19972159342020973;51618.4;29170.48789170315
8;5;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;15636;0.27457035375788463;0.7657272371388135;57239.2;24170.76460851001
8;15;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;30216;0.02140727904844865;0.03134705108658492;58542.4;24197.890235307703
8;45;true;0.0003;2;400;24;3;0.99;2;KatsuuraEvaluation;21782;0.012185758487290397;0.010585579441980422;54433.6;28257.780193072493
1;0;true;0.001;0;400;24;3;0.99;2;KatsuuraEvaluation;27615;0.961364764958424;1.0256541522503793;60388.0;27026.615681583222
2;5;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;5370;1.1162686914536493;1.4702836691347019;65360.8;21282.03582742967
2;15;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;5849;0.8929202409314664;1.5461461220648285;47149.6;37390.23839239327
2;45;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;29284;0.8464010516411304;1.152080983040264;80807.2;17248.240981618965
4;5;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;18384;0.4973954576253824;1.3807389772732779;63073.6;29050.830112752374
4;15;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;23351;0.014968749107693852;0.017868444127372565;45421.6;28286.73324086753
4;45;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;15676;0.04501950240285694;0.06863627510217285;65348.8;23992.215057388927
8;5;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;22198;0.029660320713100485;0.04212685956329653;55405.6;26948.45095065763
8;15;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;21708;0.05170340772358435;0.09366048109725739;39071.2;32818.16032869607
8;45;true;0.001;2;400;24;3;0.99;2;KatsuuraEvaluation;26004;0.015410636599384003;0.012565161917438377;46432.0;28873.204962386837
1;0;true;0.003;0;400;24;3;0.99;2;KatsuuraEvaluation;28910;0.671647790752014;0.9343175622038578;75628.0;26959.413228035955
2;5;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;30252;1.8809333821179037;1.900797761212719;83732.8;19511.500510211918
2;15;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;13418;0.6288546329708629;0.9916282426912877;54820.0;26151.82826496075
2;45;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;24646;0.7048419585473196;1.0692226515449172;66779.2;27693.493404769288
4;5;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;11660;0.025625861011233216;0.03320615391337314;59610.4;19765.900673634886
4;15;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;11289;0.08737211017149336;0.14329685683019747;55928.8;30718.41192770225
4;45;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;12754;0.14277546042441192;0.36004750633449273;51812.8;32453.530534596695
8;5;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;9579;0.010567170935775687;0.008991932654523447;46837.6;28651.64479467104
8;15;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;18729;0.025393665498684485;0.04021979397687399;51836.8;33840.9630501261
8;45;true;0.003;2;400;24;3;0.99;2;KatsuuraEvaluation;25841;0.15330104367767033;0.34049023818625773;43955.2;36225.58886974786
1;0;true;0.01;0;400;24;3;0.99;2;KatsuuraEvaluation;2368;0.45428509465429495;0.581115084326694;57620.8;27530.481073893352
2;5;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;11363;0.4876975688510202;1.1956508196126172;57839.2;35510.92919313714
2;15;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;20104;0.2834651046061931;0.5255423966658472;49912.0;32838.0713684589
2;45;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;18472;0.5795714747221851;0.5210985825573021;68519.2;23029.147569113364
4;5;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;13243;0.33894961215051755;0.7864975678577695;64062.4;29328.77223205908
4;15;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;23380;0.03767565156749743;0.051075092260421916;50092.0;27045.317169521233
4;45;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;21925;0.050649403810653804;0.08219978489672544;58669.6;22663.657477115205
8;5;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;20877;0.016098073347285365;0.006926470411938721;54546.4;24322.76669789027
8;15;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;6521;0.015666044278675417;0.01745166524731747;53708.8;32365.289496001733
8;45;true;0.01;2;400;24;3;0.99;2;KatsuuraEvaluation;28969;0.2045739883201611;0.408764132445605;57834.4;31747.24762621163
4;5;false;0;2;100;24;3;0.99;2;KatsuuraEvaluation;25421;0.6975134521984019;1.659191758329463;34993.6;29829.187542405507
4;15;false;0;2;100;24;3;0.99;2;KatsuuraEvaluation;25823;0.7004009509217475;1.18816558165946;64948.0;27359.03577248292
4;45;false;0;2;100;24;3;0.99;2;KatsuuraEvaluation;7859;0.8641711251097168;1.317081118000978;63400.0;33663.97666349001
4;5;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;29997;0.12944596582677875;0.304897719183237;44621.6;25759.047945139588
4;15;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;28045;0.34014594730693126;0.6073379616054712;68487.2;23263.664495517467
4;45;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;28121;0.18958007856209586;0.47362047924772444;66951.2;35284.53203544012
4;5;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;540;0.7039754766274261;1.2844359923921738;60548.8;28533.928537094223
4;15;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;16174;0.30011360561116096;0.5482623509157795;71929.6;20622.484288756288
4;45;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;19433;0.533398857185817;1.0345206372400044;63976.0;29799.83463041364
2;5;false;0;2;50;24;3;0.99;2;SchaffersEvaluation;18755;6.633039052731938;1.403483042593336;6287.6;1279.109940544596
2;15;false;0;2;50;24;3;0.99;2;SchaffersEvaluation;17750;6.808701068396127;1.333580711614233;8620.4;1459.3677535151996
2;45;false;0;2;50;24;3;0.99;2;SchaffersEvaluation;31180;7.3326829300215195;1.2423684558382715;8210.0;1143.1661296592022
2;5;false;0;2;100;24;3;0.99;2;SchaffersEvaluation;17458;8.491788149229272;1.358255532884401;7631.2;2247.7585635472506
2;15;false;0;2;100;24;3;0.99;2;SchaffersEvaluation;14405;7.321653433778697;2.0169264139652436;12431.2;3559.772037645107
2;45;false;0;2;100;24;3;0.99;2;SchaffersEvaluation;11850;7.01841127664499;1.9377168876379054;11980.0;3323.527764289024
2;5;false;0;2;200;24;3;0.99;2;SchaffersEvaluation;21140;8.258599551530791;1.4758426736914552;9687.2;1111.5420639813863
2;15;false;0;2;200;24;3;0.99;2;SchaffersEvaluation;19048;7.701730323514219;1.8010199274495904;14919.2;2244.0975379871525
2;45;false;0;2;200;24;3;0.99;2;SchaffersEvaluation;18824;7.605874852160328;1.2547486652591302;14290.4;3655.5466677365775
2;5;false;0;2;400;24;3;0.99;2;SchaffersEvaluation;16801;7.498867455398023;1.7749954596213735;12030.4;3265.9264902933746
2;15;false;0;2;400;24;3;0.99;2;SchaffersEvaluation;1966;8.370172728423118;1.1873936434960277;11320.0;2552.724662003327
2;45;false;0;2;400;24;3;0.99;2;SchaffersEvaluation;23696;8.333069507189984;1.0038940898517343;15772.0;4813.795176365526
8;5;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;2817;0.012968656619039537;0.01360340265590786;53676.8;31735.648941844564
8;15;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;17062;0.07416825273968944;0.15722243811193018;47820.8;28288.27334709561
8;45;false;0;2;200;24;3;0.99;2;KatsuuraEvaluation;5842;0.5907531295469318;1.3146835491793363;66041.6;27631.826936342808
8;5;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;11383;0.011011488326955494;0.012377166932234543;38836.0;26018.322959022553
8;15;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;28618;0.018733486357686294;0.025725758483862663;40261.6;22274.062275211498
8;45;false;0;2;400;24;3;0.99;2;KatsuuraEvaluation;2654;0.02670876055322895;0.029773474566382935;60928.0;22726.236045592766
