island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;0;100;4;2;0.80;2;KatsuuraEvaluation;21651;0.4017912426976394;0.7452662491210833;8160.0;3077.726433586975
1;0;false;0;0;100;4;2;0.80;3;SchaffersEvaluation;23648;1.066925931871151;0.9521713283393937;11700.0;23447.089371604314
1;0;false;0;0;100;4;2;0.80;3;KatsuuraEvaluation;18467;0.013554087375494978;0.014381429249110152;6550.0;3017.034968309118
1;0;false;0;0;100;4;2;0.80;6;SchaffersEvaluation;20936;0.6207321923866348;1.0607442163368648;10710.0;10339.579295116411
1;0;false;0;0;100;4;2;0.80;6;KatsuuraEvaluation;18048;0.29572695692987877;0.5957606597026696;4610.0;2664.000750750645
1;0;false;0;0;100;4;2;0.80;12;SchaffersEvaluation;436;0.5680450652843752;0.5845020444848876;7160.0;11103.62103099705
1;0;false;0;0;100;4;2;0.80;12;KatsuuraEvaluation;24040;0.016259251993523953;0.027991392255354783;3440.0;1378.5499628232558
1;0;false;0;0;100;4;2;0.80;24;SchaffersEvaluation;3499;0.17685672424481902;0.1983583498149894;7180.0;9285.127893572602
1;0;false;0;0;100;4;2;0.80;24;KatsuuraEvaluation;25812;0.03342924440944221;0.09689570303382973;3430.0;1923.5643997537488
1;0;false;0;0;100;4;4;0.80;2;SchaffersEvaluation;25077;0.44804444302076096;0.5224542219092616;4980.0;7286.26104390997
1;0;false;0;0;100;4;4;0.80;2;KatsuuraEvaluation;12900;0.10292020032616178;0.2165822376118665;7880.0;5383.827634685197
1;0;false;0;0;100;4;4;0.80;3;SchaffersEvaluation;8703;0.22922498934580998;0.2521074411773688;4190.0;3697.1475491248657
1;0;false;0;0;100;4;4;0.80;3;KatsuuraEvaluation;6962;0.003610863692874813;0.005846400672907144;5790.0;3425.624030742428
1;0;false;0;0;100;4;4;0.80;6;SchaffersEvaluation;10381;0.30127684660126275;0.2662445795014348;12540.0;15208.103103280173
1;0;false;0;0;100;4;4;0.80;6;KatsuuraEvaluation;28680;0.0016461341691921707;0.003418709423402501;4550.0;2957.786334406189
1;0;false;0;0;100;4;4;0.80;12;SchaffersEvaluation;2178;0.12194147829837787;0.09761599103931537;12750.0;24325.51129986788
1;0;false;0;0;100;4;4;0.80;12;KatsuuraEvaluation;8728;0.01783518530498687;0.049767635437165135;6330.0;5647.486166428387
1;0;false;0;0;100;4;4;0.80;24;SchaffersEvaluation;26452;0.41762129614330157;0.4765710271561842;22920.0;33649.838038243215
1;0;false;0;0;100;4;4;0.80;24;KatsuuraEvaluation;15264;0.006756935759462868;0.015451659338586513;7670.0;8582.546242229051
1;0;false;0;0;100;6;2;0.80;2;SchaffersEvaluation;15120;2.5570655179254937;1.295805635098397;2372.2;863.5709351292459
1;0;false;0;0;100;6;2;0.80;2;KatsuuraEvaluation;11826;0.15994646448044533;0.2171255146625716;8452.6;5874.187811093547
1;0;false;0;0;100;6;2;0.80;3;SchaffersEvaluation;21349;2.42979545743231;1.4120034503550078;3271.6;2147.118590110942
1;0;false;0;0;100;6;2;0.80;3;KatsuuraEvaluation;13395;0.22560586697900642;0.3120703229031742;6412.0;2351.7106964930867
1;0;false;0;0;100;6;2;0.80;6;SchaffersEvaluation;7988;1.426102444488229;1.3286064279659684;2711.8;1472.816200345447
1;0;false;0;0;100;6;2;0.80;6;KatsuuraEvaluation;9189;0.07936229081621096;0.14089056019158758;7792.0;4533.341284306753
1;0;false;0;0;100;6;2;0.80;12;SchaffersEvaluation;7146;1.8216401910918756;1.9483382717432562;3181.6;2047.2193434021672
1;0;false;0;0;100;6;2;0.80;12;KatsuuraEvaluation;20151;0.1387463353589929;0.3671899725223106;3611.8;2424.6786921157204
1;0;false;0;0;100;6;2;0.80;24;SchaffersEvaluation;31081;0.8694418491965894;1.2150943353962762;3883.0;4381.306038158029
1;0;false;0;0;100;6;2;0.80;24;KatsuuraEvaluation;23335;0.09719823594947183;0.24018190596481423;5751.4;2083.9485694229593
1;0;false;0;0;100;6;3;0.80;2;SchaffersEvaluation;14481;2.02002192734941;1.5916639940934814;3891.4;2923.9920724926737
1;0;false;0;0;100;6;3;0.80;2;KatsuuraEvaluation;11779;0.07762583215077824;0.070512443554061;9552.4;3833.1428149757216
1;0;false;0;0;100;6;3;0.80;3;SchaffersEvaluation;18002;1.7997843955909651;1.2326091470439007;2263.0;1031.2715452294804
1;0;false;0;0;100;6;3;0.80;3;KatsuuraEvaluation;20682;0.14546975735978868;0.14075230462236146;7552.0;5152.768420955865
1;0;false;0;0;100;6;3;0.80;6;SchaffersEvaluation;31895;2.178552943965784;1.6809079934109539;6621.4;14413.698596821012
1;0;false;0;0;100;6;3;0.80;6;KatsuuraEvaluation;17888;0.09337525114790088;0.2469887299193098;5872.6;3961.709131170536
1;0;false;0;0;100;6;3;0.80;12;SchaffersEvaluation;24888;0.608855860577883;0.584015943062641;4572.4;3849.9463684576176
1;0;false;0;0;100;6;3;0.80;12;KatsuuraEvaluation;11918;0.008518628920075346;0.01218481295503186;4262.2;2707.1200121161974
1;0;false;0;0;100;6;3;0.80;24;SchaffersEvaluation;3302;0.7410739318772419;0.8456111165524859;8682.4;9588.938327051645
1;0;false;0;0;100;6;3;0.80;24;KatsuuraEvaluation;32722;0.010371061229679488;0.014114462879828399;5252.2;4494.930784784122
1;0;false;0;0;100;6;6;0.80;2;SchaffersEvaluation;24964;2.271473477432097;1.310987873167101;4541.2;2832.1980439227764
1;0;false;0;0;100;6;6;0.80;2;KatsuuraEvaluation;12403;0.09881801235596102;0.19738403854801403;8522.8;3217.3483740496613
1;0;false;0;0;100;6;6;0.80;3;SchaffersEvaluation;10701;0.4636847542663574;0.5143087736155295;10071.4;12389.6241444202
1;0;false;0;0;100;6;6;0.80;3;KatsuuraEvaluation;24384;0.007881169003131128;0.010800631465897704;6712.6;7578.649592110722
1;0;false;0;0;100;6;6;0.80;6;SchaffersEvaluation;15637;0.41411028292431407;0.5591120349864861;20171.8;27828.03571149067
1;0;false;0;0;100;6;6;0.80;6;KatsuuraEvaluation;14468;0.01647485679557081;0.037168233887429854;11782.0;7560.6404490625
1;0;false;0;0;100;6;6;0.80;12;SchaffersEvaluation;16571;0.15211371967448856;0.11826480891070074;8162.2;20405.453632791407
1;0;false;0;0;100;6;6;0.80;12;KatsuuraEvaluation;22070;0.010896430841721445;0.026256735523312;6872.2;5904.912764808639
1;0;false;0;0;100;6;6;0.80;24;SchaffersEvaluation;5549;0.22872057069531354;0.27288568167746335;11302.0;25801.200809264672
1;0;false;0;0;100;6;6;0.80;24;KatsuuraEvaluation;6049;0.02800743133645715;0.056079258057443425;22351.6;16876.124645190317
1;0;false;0;0;100;12;2;0.80;2;SchaffersEvaluation;30025;3.144654844273071;1.799475460682413;2334.4;675.9910058573265
1;0;false;0;0;100;12;2;0.80;2;KatsuuraEvaluation;15142;0.11157330073044718;0.16309803105131912;12994.0;7990.430927052683
1;0;false;0;0;100;12;2;0.80;3;SchaffersEvaluation;14354;3.8837448677833217;1.7668130829308377;1913.2;305.4913419395057
1;0;false;0;0;100;12;2;0.80;3;KatsuuraEvaluation;17723;0.4804236355311263;0.4902748411331833;10745.2;5849.101961839954
1;0;false;0;0;100;12;2;0.80;6;SchaffersEvaluation;21152;3.596322746724595;1.7073872975148505;2105.2;1501.8943238457225
1;0;false;0;0;100;12;2;0.80;6;KatsuuraEvaluation;2458;0.738663964506675;0.9433709077804564;9811.6;6183.894811524529
1;0;false;0;0;100;12;2;0.80;12;SchaffersEvaluation;25024;2.8108763220404014;2.081443973272012;1224.4;388.2162284088598
1;0;false;0;0;100;12;2;0.80;12;KatsuuraEvaluation;31311;0.10538406542323284;0.1734078165253656;8554.0;3392.08926769329
1;0;false;0;0;100;12;2;0.80;24;SchaffersEvaluation;20592;1.5631244053294604;1.186813360092723;7994.8;10675.484146398234
1;0;false;0;0;100;12;2;0.80;24;KatsuuraEvaluation;23105;0.03807403595307769;0.058250540971753716;7144.0;3512.5498430627285
1;0;false;0;0;100;12;3;0.80;2;SchaffersEvaluation;19513;3.17994097476812;1.208820451210978;2453.2;844.0095734054206
1;0;false;0;0;100;12;3;0.80;2;KatsuuraEvaluation;20770;0.1479190128282436;0.3047192674335016;15624.4;9550.970371642872
1;0;false;0;0;100;12;3;0.80;3;SchaffersEvaluation;6612;4.497992645137124;1.7128276466651546;2492.8;1243.3204574847148
1;0;false;0;0;100;12;3;0.80;3;KatsuuraEvaluation;22972;0.21467654477875714;0.29472247066385177;7903.6;1406.9000817399933
1;0;false;0;0;100;12;3;0.80;6;SchaffersEvaluation;31755;1.6763649681703505;1.1733320193874173;1753.6;805.427985607652
1;0;false;0;0;100;12;3;0.80;6;KatsuuraEvaluation;12426;0.07724424357561036;0.15288161285696733;6752.8;1796.4380757487859
1;0;false;0;0;100;12;3;0.80;12;SchaffersEvaluation;4532;2.485770374583802;1.599582800818431;7824.4;12246.847555187416
1;0;false;0;0;100;12;3;0.80;12;KatsuuraEvaluation;28646;0.24430358129198013;0.41557215963496386;5844.4;2287.9821327973696
1;0;false;0;0;100;12;3;0.80;24;SchaffersEvaluation;13278;2.4083667426823165;1.2522320740780946;6384.4;12703.827133584588
1;0;false;0;0;100;12;3;0.80;24;KatsuuraEvaluation;20186;0.1519408703032917;0.409828932394636;8402.8;5052.343313750561
1;0;false;0;0;100;12;4;0.80;2;SchaffersEvaluation;101;3.133448060181398;2.0753149247061913;4213.6;4255.213536357488
1;0;false;0;0;100;12;4;0.80;2;KatsuuraEvaluation;22906;0.2471096438759076;0.4604142747243955;10084.0;4871.665998403421
1;0;false;0;0;100;12;4;0.80;3;SchaffersEvaluation;1662;3.617302480531319;2.01233833838894;2473.6;1156.376686032713
1;0;false;0;0;100;12;4;0.80;3;KatsuuraEvaluation;17777;0.16876835862433934;0.3934515567503655;12004.0;5393.144982290019
1;0;false;0;0;100;12;4;0.80;6;SchaffersEvaluation;16304;2.730521963258516;1.6902275136422016;1884.4;640.8954985019009
1;0;false;0;0;100;12;4;0.80;6;KatsuuraEvaluation;15790;0.1405490823850694;0.2883027877259422;8405.2;3422.889095486443
1;0;false;0;0;100;12;4;0.80;12;SchaffersEvaluation;7368;2.9997841357360007;2.156726142103771;3834.4;3792.1511362286183
1;0;false;0;0;100;12;4;0.80;12;KatsuuraEvaluation;3547;0.39383714991792135;0.5302143284810983;5324.8;2173.1214784268273
1;0;false;0;0;100;12;4;0.80;24;SchaffersEvaluation;11835;0.9713499924439081;0.8061295252001434;4183.6;5000.295175287155
1;0;false;0;0;100;12;4;0.80;24;KatsuuraEvaluation;6952;0.05915880507672624;0.06786498703620816;8584.0;3179.9637733785585
1;0;false;0;0;100;12;6;0.80;2;SchaffersEvaluation;27562;4.027852203493647;2.6906829016572678;3222.4;1624.0908348980977
1;0;false;0;0;100;12;6;0.80;2;KatsuuraEvaluation;619;0.39398308607432925;0.520939003924653;11174.8;4743.247849311693
1;0;false;0;0;100;12;6;0.80;3;SchaffersEvaluation;16869;3.6453873543123065;2.169810409018707;2255.2;609.3164694967631
1;0;false;0;0;100;12;6;0.80;3;KatsuuraEvaluation;7191;0.2331875909810473;0.38948578950916196;9494.8;5459.447312686514
1;0;false;0;0;100;12;6;0.80;6;SchaffersEvaluation;22211;2.0511997737683556;2.3225878569008604;3373.6;3404.1392215947926
1;0;false;0;0;100;12;6;0.80;6;KatsuuraEvaluation;18404;0.5103137039352248;0.6641596736450387;7974.4;3830.1616467193658
1;0;false;0;0;100;12;6;0.80;12;SchaffersEvaluation;27259;1.773245648683971;1.8039927389463914;10193.2;21245.861869079356
1;0;false;0;0;100;12;6;0.80;12;KatsuuraEvaluation;20203;0.03651049742825968;0.037203235890742245;7024.0;2206.212319791547
1;0;false;0;0;100;12;6;0.80;24;SchaffersEvaluation;15274;1.185527912390509;0.9962018261757277;2815.6;2088.021034376809
1;0;false;0;0;100;12;6;0.80;24;KatsuuraEvaluation;2213;0.07089005182973471;0.09317890082941588;10022.8;5978.231992821959
1;0;false;0;0;100;12;12;0.80;2;SchaffersEvaluation;9293;3.407130554365623;2.005119092630015;3414.4;1272.393901274287
1;0;false;0;0;100;12;12;0.80;2;KatsuuraEvaluation;27295;0.10362310947820004;0.20519199946054012;10723.6;8038.319914011882
1;0;false;0;0;100;12;12;0.80;3;SchaffersEvaluation;1126;0.8655031157388411;0.8898005519457994;2705.2;2450.83042253029
1;0;false;0;0;100;12;12;0.80;3;KatsuuraEvaluation;20729;0.004588438976110025;0.004603512923884467;9733.6;6757.749258443968
1;0;false;0;0;100;12;12;0.80;6;SchaffersEvaluation;2066;0.6357716315067694;0.5164270618700538;5944.0;7841.505569723202
1;0;false;0;0;100;12;12;0.80;6;KatsuuraEvaluation;23626;0.012624347752833803;0.013670705246347803;15252.4;11007.947449002471
1;0;false;0;0;100;12;12;0.80;12;SchaffersEvaluation;1422;0.2949897766870989;0.2186741265808516;13562.8;28697.137030721373
1;0;false;0;0;100;12;12;0.80;12;KatsuuraEvaluation;21997;0.19046858144898085;0.37112570926738675;16933.6;14607.98874041187
1;0;false;0;0;100;12;12;0.80;24;SchaffersEvaluation;18201;0.11178506554065819;0.14115925484708486;28063.6;35875.4798691251
1;0;false;0;0;100;12;12;0.80;24;KatsuuraEvaluation;19811;0.03707316159040899;0.05722289700738713;28824.4;21963.480412721477
1;0;false;0;0;100;24;2;0.80;2;SchaffersEvaluation;13079;5.195114564552712;1.3588370861773564;3428.8;693.3508202922961
1;0;false;0;0;100;24;2;0.80;2;KatsuuraEvaluation;20466;0.3791991523426883;0.5206973829432049;19360.0;6634.44611101786
1;0;false;0;0;100;24;2;0.80;3;SchaffersEvaluation;8221;5.366443946199327;1.6969306187749693;2310.4;538.8467685715485
1;0;false;0;0;100;24;2;0.80;3;KatsuuraEvaluation;29510;0.7476995828965896;1.1469624246457066;16381.6;5241.714284468393
1;0;false;0;0;100;24;2;0.80;6;SchaffersEvaluation;7933;4.184397560416761;1.9479595481722092;1820.8;605.6422706515785
1;0;false;0;0;100;24;2;0.80;6;KatsuuraEvaluation;30181;0.14705433247897504;0.23031019461030033;13669.6;3977.042599721557
1;0;false;0;0;100;24;2;0.80;12;SchaffersEvaluation;8348;3.947456365107828;2.5001418554769836;1859.2;232.9484063049155
1;0;false;0;0;100;24;2;0.80;12;KatsuuraEvaluation;2489;0.24335698460603278;0.37913047329213534;11039.2;6048.978968387971
1;0;false;0;0;100;24;2;0.80;24;SchaffersEvaluation;2306;2.199960696353108;1.791306079929185;1811.2;385.50455250230186
1;0;false;0;0;100;24;2;0.80;24;KatsuuraEvaluation;32336;0.2927584273376887;0.2693597874804755;9918.4;2690.0231671864835
1;0;false;0;0;100;24;3;0.80;2;SchaffersEvaluation;8840;5.475902141263488;1.5462424862783712;3270.4;568.6987251612228
1;0;false;0;0;100;24;3;0.80;2;KatsuuraEvaluation;4980;0.6386779165457004;0.9251661545355069;17020.0;4391.567191789281
1;0;false;0;0;100;24;3;0.80;3;SchaffersEvaluation;18132;5.61321246734279;2.0240356585190034;2778.4;581.8898864905627
1;0;false;0;0;100;24;3;0.80;3;KatsuuraEvaluation;31243;1.289859857803878;1.7303986995400062;21997.6;8461.619930013401
1;0;false;0;0;100;24;3;0.80;6;SchaffersEvaluation;14995;4.486063295209225;2.73539549051915;1969.6;302.1427477203449
1;0;false;0;0;100;24;3;0.80;6;KatsuuraEvaluation;14260;0.379413149000555;0.35546180309699144;11572.0;4724.721706090211
1;0;false;0;0;100;24;3;0.80;12;SchaffersEvaluation;7864;3.674848501155465;1.7228332276389509;2560.0;2367.0437258318657
1;0;false;0;0;100;24;3;0.80;12;KatsuuraEvaluation;14395;1.1015316125331869;1.298558830121079;11629.6;4571.192999644622
1;0;false;0;0;100;24;3;0.80;24;SchaffersEvaluation;12580;4.0457086835414335;1.4715741208579338;2430.4;1564.9196273291484
1;0;false;0;0;100;24;3;0.80;24;KatsuuraEvaluation;22177;0.5146425571951295;0.486475874812422;10064.8;7791.878602750431
1;0;false;0;0;100;24;4;0.80;2;SchaffersEvaluation;23987;6.150431280090089;1.8933238560937082;3887.2;1100.0695250755746
1;0;false;0;0;100;24;4;0.80;2;KatsuuraEvaluation;8888;0.5450920070338103;0.7499287035881848;21618.4;11497.35875060007
1;0;false;0;0;100;24;4;0.80;3;SchaffersEvaluation;18793;5.730826758948784;2.019905778747718;2574.4;336.07713400349036
1;0;false;0;0;100;24;4;0.80;3;KatsuuraEvaluation;4471;0.39466357926843865;0.585966053439738;22444.0;10927.361035492513
1;0;false;0;0;100;24;4;0.80;6;SchaffersEvaluation;7673;6.023897280871857;1.9780726570075966;2159.2;365.84062103599155
1;0;false;0;0;100;24;4;0.80;6;KatsuuraEvaluation;19685;0.6904917978819212;0.7695796523334355;13688.8;5286.048898752262
1;0;false;0;0;100;24;4;0.80;12;SchaffersEvaluation;29510;4.295847285153874;1.9104952277252372;1573.6;233.2325877745218
1;0;false;0;0;100;24;4;0.80;12;KatsuuraEvaluation;8044;0.6207526813761246;0.5272966611543951;12920.8;3892.4241495499946
1;0;false;0;0;100;24;4;0.80;24;SchaffersEvaluation;12224;1.9289600766919957;1.08673917527136;5478.4;8641.556193186503
1;0;false;0;0;100;24;4;0.80;24;KatsuuraEvaluation;2621;0.3122164780188089;0.4500352662761412;7861.6;3116.0134531160165
1;0;false;0;0;100;24;6;0.80;2;SchaffersEvaluation;25546;6.265849874449956;2.0870865064585846;3428.8;731.9055676793284
1;0;false;0;0;100;24;6;0.80;2;KatsuuraEvaluation;806;0.6743350241791609;0.9621757562012465;24928.0;11027.780628938897
1;0;false;0;0;100;24;6;0.80;3;SchaffersEvaluation;12723;5.388144362452956;2.1407498118039707;2632.0;397.74162467612064
1;0;false;0;0;100;24;6;0.80;3;KatsuuraEvaluation;23198;0.17499079645820853;0.18940289085147022;15131.2;6075.405053163123
1;0;false;0;0;100;24;6;0.80;6;SchaffersEvaluation;2415;4.641652628807497;1.7752304189362698;2140.0;559.6684732946818
1;0;false;0;0;100;24;6;0.80;6;KatsuuraEvaluation;1568;0.36172258304538846;0.39907884559391776;13458.4;5032.201967330007
1;0;false;0;0;100;24;6;0.80;12;SchaffersEvaluation;15395;3.445161340013273;1.9225502941308013;2632.0;1973.472877948922
1;0;false;0;0;100;24;6;0.80;12;KatsuuraEvaluation;16975;0.39169020461977366;0.39095499771118325;11082.4;5281.561950786907
1;0;false;0;0;100;24;6;0.80;24;SchaffersEvaluation;1484;3.799831683292372;2.4291678632976548;5701.6;6679.016742006267
1;0;false;0;0;100;24;6;0.80;24;KatsuuraEvaluation;14767;0.43902783112464155;0.5671515637829724;12239.2;7413.473744473638
1;0;false;0;0;100;24;12;0.80;2;SchaffersEvaluation;21184;6.766875287262712;1.7896835115026906;4122.4;552.4380870287638
1;0;false;0;0;100;24;12;0.80;2;KatsuuraEvaluation;19472;0.3339659982712016;0.6513261485782792;16967.2;6530.627118432042
1;0;false;0;0;100;24;12;0.80;3;SchaffersEvaluation;11914;5.757115405748228;2.0873880537337715;2999.2;463.3678452374528
1;0;false;0;0;100;24;12;0.80;3;KatsuuraEvaluation;25180;0.4911264705660723;0.9967005006682028;15028.0;7520.667204444031
1;0;false;0;0;100;24;12;0.80;6;SchaffersEvaluation;13172;3.4216495485273932;2.4232674425071887;2929.6;1314.5538558765859
1;0;false;0;0;100;24;12;0.80;6;KatsuuraEvaluation;77;0.1922931337544737;0.2744180053365413;16729.6;9546.561969630742
1;0;false;0;0;100;24;12;0.80;12;SchaffersEvaluation;8988;2.816237999439704;1.9445172114472973;3812.8;2892.6731166863633
1;0;false;0;0;100;24;12;0.80;12;KatsuuraEvaluation;10536;0.16808982522962662;0.1822386425815345;14627.2;4782.9422911007405
1;0;false;0;0;100;24;12;0.80;24;SchaffersEvaluation;5420;1.869447136498323;2.159791693292086;2876.8;2142.0332770524365
1;0;false;0;0;100;24;12;0.80;24;KatsuuraEvaluation;5349;0.16067202666883063;0.32005088439670076;8032.0;4148.228344727421
1;0;false;0;0;100;24;24;0.80;2;SchaffersEvaluation;12928;5.922487062256038;2.1668870312197264;5632.0;984.5413145216405
1;0;false;0;0;100;24;24;0.80;2;KatsuuraEvaluation;5786;0.17906319168935916;0.21998294544387884;14344.0;7026.528246580953
1;0;false;0;0;100;24;24;0.80;3;SchaffersEvaluation;32476;2.8430154652633943;1.6531313617591412;5634.4;4002.422946166484
1;0;false;0;0;100;24;24;0.80;3;KatsuuraEvaluation;8281;0.6322832214595508;1.1470110163158418;12510.4;4763.506674709294
1;0;false;0;0;100;24;24;0.80;6;SchaffersEvaluation;30280;0.9130439638210441;0.7118286438475162;7340.8;13834.729377909782
1;0;false;0;0;100;24;24;0.80;6;KatsuuraEvaluation;29737;0.01629876510649821;0.016488298271998245;14912.8;5945.995035315787
1;0;false;0;0;100;24;24;0.80;12;SchaffersEvaluation;11782;0.27699452740885644;0.17958061652405255;3632.8;6531.817707192999
1;0;false;0;0;100;24;24;0.80;12;KatsuuraEvaluation;32758;0.0342183018027236;0.03387890403687117;45229.6;27620.916317892134
1;0;false;0;0;100;24;24;0.80;24;SchaffersEvaluation;15659;0.4303062499752244;0.6507904122701876;9793.6;15078.642294318146
1;0;false;0;0;100;24;24;0.80;24;KatsuuraEvaluation;17362;0.06004951724181734;0.06221602987976911;34890.4;28963.51024030064
1;0;false;0;0;200;2;2;0.80;2;SchaffersEvaluation;23617;0.7182714033836062;0.8868280354684904;12790.0;12304.426032936279
1;0;false;0;0;200;2;2;0.80;2;KatsuuraEvaluation;13145;0.15718722162350535;0.44210905692518004;6220.0;5791.165685766554
1;0;false;0;0;200;2;2;0.80;3;SchaffersEvaluation;25505;0.3052302716814876;0.43412261512778777;11540.0;23148.485911609856
1;0;false;0;0;200;2;2;0.80;3;KatsuuraEvaluation;25823;0.007873926326596852;0.01524281542517043;6240.0;4429.266304931326
1;0;false;0;0;200;2;2;0.80;6;SchaffersEvaluation;28423;0.31051667661354954;0.6032346557648713;8770.0;13418.349376879409
1;0;false;0;0;200;2;2;0.80;6;KatsuuraEvaluation;13140;0.02216166814978885;0.034425631623687676;4340.0;3216.5820368832506
1;0;false;0;0;200;2;2;0.80;12;SchaffersEvaluation;14828;0.2061422267188163;0.274537963601943;20260.0;23622.70941276635
1;0;false;0;0;200;2;2;0.80;12;KatsuuraEvaluation;25398;0.003595723502897338;0.006928668790542094;6130.0;3600.847122553247
1;0;false;0;0;200;2;2;0.80;24;SchaffersEvaluation;10681;0.09539573605043827;0.15217828294846547;5360.0;9558.054195284729
1;0;false;0;0;200;2;2;0.80;24;KatsuuraEvaluation;23218;0.000513657448542629;0.0009597997969571219;4170.0;2124.1704263076444
1;0;false;0;0;200;3;3;0.80;2;SchaffersEvaluation;16371;0.6891581638410033;0.9505213343484623;5400.8;9946.345085507539
1;0;false;0;0;200;3;3;0.80;2;KatsuuraEvaluation;31087;0.007389138027995667;0.014896414881121695;6960.8;5425.2027206363455
1;0;false;0;0;200;3;3;0.80;3;SchaffersEvaluation;11947;0.32529153200802025;0.36086047121682596;12820.7;16173.175093654305
1;0;false;0;0;200;3;3;0.80;3;KatsuuraEvaluation;22976;0.001196228177111453;0.0015275573487834337;5881.4;3834.4825517923537
